ASSET_ID,NAME,SECONDARY_ADDRESS,STREET,TOWN,POSTCODE,NLPG,EASTING,NORTHING,GEO_X,GEO_Y,BUILDING GIA,SITE AREA,SITE TENURE,SITETYPE,SITE FUNCTION
86501,CHUDLEIGH KNIGHTON CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,NEWTON ABBOT,TQ13 0EU,10032960701,284522,77443,-3.631378836,50.58470001,619.5,1551,Academy Lease(Out),Land and Buildings,Primary school
86502,CHUDLEIGH KNIGHTON CHURCH OF ENGLAND PRIMARY SCHOOL -PLAYING FIELD OPPOSITE PLAYGROUND, , ,NEWTON ABBOT,TQ13 0EU,0,284259,77471,-3.635101395,50.58489965,0,10325,Academy Lease(Out),Land,Primary school
86601,THE BRIDGE LEARNING CENTRE, ,SHINNERS BRIDGE,TOTNES,TQ9  6JJ,10023929621,278643,62162,-3.709424011,50.44613118,869,8150,Academy Lease(Out),Land and Buildings,Pupil Referral Unit
86701,DIPTFORD PAROCHIAL CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,TOTNES,TQ9  7NY,10008920429,272812,56715,-3.78967049,50.39592868,440.5,6140,Academy Lease(Out),Land and Buildings,Primary school
86901,KENN CHURCH OF ENGLAND PRIMARY SCHOOL, , ,EXETER,EX6  7TX,10032963306,291661,86241,-3.533135082,50.66516822,664.4,7918,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
87001,KINGSKERSWELL CHURCH OF ENGLAND VC PRIMARY SCHOOL, ,COFFINSWELL LANE,KINGSKERSWELL,TQ12 5HN,1.00041E+11,288390,68009,-3.573930937,50.50063522,1832.91,20451,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
87101,ST MICHAELS CHURCH OF ENGLAND PRIMARY SCHOOL KINGSTEIGNTON, ,CHURCH STREET,NEWTON ABBOT,TQ12 3BQ,10032965102,287008,72940,-3.594905866,50.54470246,2095.5,11370,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
87201,MALBOROUGH WITH SOUTH HUISH C OF E PRIMARY SCHOOL, ,HIGHER TOWN,KINGSBRIDGE,TQ7  3RN,1.00041E+11,270774,39787,-3.812534056,50.24330459,682.8,2943,Other - Possessory,Land and Buildings,Primary school
87801,SALCOMBE CHURCH OF ENGLAND PRIMARY SCHOOL, ,ONSLOW ROAD,SALCOMBE,TQ8  8AG,1.00041E+11,273360,39103,-3.776052731,50.23771527,2074,12563,Academy Lease(Out),Land and Buildings,Primary school
87901,TOTNES ST JOHNS CHURCH OF ENGLAND PRIMARY SCHOOL, ,PATHFIELDS,TOTNES,TQ9  5TZ,1.00041E+11,281030,60060,-3.675149135,50.42772252,1192.6,18146,Freehold Asset,Land and Buildings,Primary school
88001,CHAGFORD CHURCH OF ENGLAND PRIMARY SCHOOL, , ,NEWTON ABBOT,TQ13 8BZ,10001328834,270258,87936,-3.836457247,50.67602837,1413.5,15031,Academy Lease(Out),Land and Buildings,Primary school
88101,CORNWOOD CHURCH OF ENGLAND PRIMARY SCHOOL, ,SCHOOL LANE,IVYBRIDGE,PL21 9PZ,1.00041E+11,260696,59851,-3.961217675,50.42137107,777.8,8986,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
88201,EXBOURNE CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,OKEHAMPTON,EX20 3SQ,10001322846,260245,101888,-3.98339276,50.79911465,409.5,676,Academy Lease(Out),Land and Buildings,Primary school
88302,LAMERTON CHURCH OF ENGLAND (VC) PRIMARY SCHOOL - VILLAGE HALL, , ,TAVISTOCK,PL19 8RJ,10001332277,244631,76754,-4.194254666,50.56925571,324.3,355,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
88401,LEW TRENCHARD CHURCH OF ENGLAND PRIMARY SCHOOL, , ,OKEHAMPTON,EX20 4DP,10001324496,245719,86831,-4.183090759,50.66010961,611.5,6682,Academy Lease(Out),Land and Buildings,Primary school
89301,AWLISCOMBE CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,HONITON,EX14 3PJ,10000263362,313374,101784,-3.229607549,50.80856135,591.8,3566,Other - DCC Leasehold of playground,Land and Buildings,Primary school
89302,AWLISCOMBE CHURCH OF ENGLAND PRIMARY SCHOOL-CHURCH HILL PLAYING FIELD, , ,HONITON,EX14 3PJ,0,313412,101874,-3.229089531,50.80937626,0,4331,Leashold Asset,Land,Primary school
89601,BEER CHURCH OF ENGLAND PRIMARY SCHOOL, ,MARE LANE,SEATON,EX12 3NB,1.00041E+11,322447,89312,-3.098220511,50.69769922,691.8,7159,Academy Lease(Out),Land and Buildings,Primary school
89701,ST PETERS CHURCH OF ENGLAND PRIMARY SCHOOL BUDLEIGH SALTERTON, ,MOOR LANE,BUDLEIGH SALTERTON,EX9  6QF,1.00041E+11,305854,82686,-3.3314443,50.63567251,1704.3,11658,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
90103,DRAKES CHURCH OF ENGLAND PRIMARY SCHOOL EAST BUDLEIGH-RECREATION GROUND, , ,BUDLEIGH SALTERTON,EX9  7DQ,10000250565,306872,84998,-3.317632851,50.65662432,0,11940,Other - Memo of Arrangement / User Agreement,Land,Primary school
90601,WEBBERS CHURCH OF ENGLAND PRIMARY SCHOOL, , ,WELLINGTON,TA21 0PE,10002161032,305841,118940,-3.340925759,50.96163517,710.1,4758,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
90701,MORCHARD BISHOP CHURCH OF ENGLAND PRIMARY SCHOOL, ,CHURCH STREET,CREDITON,EX17 6PJ,1.00041E+11,277291,107628,-3.743526363,50.85457495,911.7,11088,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
90802,OTTERTON CHURCH OF ENGLAND PRIMARY SCHOOL-FIELD AT OTTERTON BRIDGE, , ,BUDLEIGH SALTERTON,EX9  7HU,0,307818,85270,-3.304319718,50.65922054,0,2024,Other - Memo of Arrangement / User Agreement,Land,Primary school
90901,ROCKBEARE CHURCH OF ENGLAND PRIMARY SCHOOL, , ,EXETER,EX5  2EQ,10000270299,301932,94909,-3.390138212,50.74492401,633.7,5099,Academy Lease(Out),Land and Buildings,Primary school
91001,SIDMOUTH PRIMARY SCHOOL - WOOLBROOK ROAD SITE, ,WOOLBROOK ROAD,SIDMOUTH,EX10 9XB,1.00041E+11,312303,89044,-3.241771168,50.69384792,2139,8383,Academy Lease(Out),Land and Buildings,Primary school
91002,SIDMOUTH PRIMARY SCHOOL - MANSTONE ROAD SITE, ,MANSTONE AVENUE,SIDMOUTH,EX10 9TJ,1.00041E+11,312523,89316,-3.238721217,50.69632679,784.9,4326,Academy Lease(Out),Land and Buildings,Primary school
91102,TIPTON ST JOHN CHURCH OF ENGLAND PRIMARY SCHOOL-PLAYGROUND SITE, , ,SIDMOUTH,EX10 0AG,10000272375,308855,91821,-3.291266916,50.71828695,188.5,2173,Leashold Asset,Land and Buildings,Primary school
91103,TIPTON ST JOHN CHURCH OF ENGLAND PRIMARY SCHOOL-TIPTON ST JOHN PLAYING FIELD, , ,SIDMOUTH,EX10 0AG,10023104057,308973,92035,-3.289648459,50.72022961,0,40817,Other - Memo of Arrangement / User Agreement,Land,Primary school
91104,TIPTON ST JOHN CHURCH OF ENGLAND PRIMARY SCHOOL-VILLAGE HALL, , ,SIDMOUTH,EX10 0AG,10000272373,308883,91787,-3.290861944,50.71798563,298.6,244,Licenced(In),Land and Buildings,Primary school
91301,WOODBURY CHURCH OF ENGLAND PRIMARY SCHOOL, , ,EXETER,EX5  1NB,2.00002E+11,301288,87292,-3.397226556,50.67633008,1084.9,7687,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
91402,WOODBURY SALTERTON CHURCH OF ENGLAND PRIMARY SCHOOL-PLAYING FIELD, ,STONY LANE,WOODBURY SALTERTON,EX5  1PP,0,301288,89049,-3.397695867,50.69212741,0,1629,Leashold Asset,Land,Primary school
92101,PILTON THE BLUECOAT CHURCH OF ENGLAND JUNIOR SCHOOL, ,ABBEY ROAD,BARNSTAPLE,EX31 1JU,1.00041E+11,255543,133981,-4.06280789,51.08639944,1577.1,11097,Academy Lease(Out),Land and Buildings,Primary school
92302,CHITTLEHAMPTON CHURCH OF ENGLAND PRIMARY SCHOOL-PARISH GROUNDS, , ,UMBERLEIGH,EX37 9QW,10091209119,263407,125364,-3.947332,51.01087683,308,12575,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
92402,DOLTON CHURCH OF ENGLAND PRIMARY SCHOOL-CLEAVE HILL PLAYING FIELD, ,THE SQUARE,WINKLEIGH,EX19 8QF,0,256913,111951,-4.034580298,50.88874614,0,6828,Leashold Asset,Land,Primary school
92601,THE CLINTON CHURCH OF ENGLAND PRIMARY SCHOOL MERTON, , ,OKEHAMPTON,EX20 3EQ,10002297758,252727,111895,-4.094037346,50.88719064,540,5650,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
92702,ST MARGARETS CHURCH OF ENGLAND (AIDED) JUNIOR SCHOOL-JACKETS LAND FIELDS, ,"SEAVIEW ROAD, MORWENNA PARK",BIDEFORD,EX39 1EL,1.00041E+11,244804,129595,-4.214157415,51.04417961,0,11150,Other - Church Owned with DCC Freehold of Playing Field,Land,Primary school
92703,ST MARGARETS CHURCH OF ENGLAND (AIDED) JUNIOR SCHOOL-SANDYMERE ROAD FIELD, ,"SEAVIEW ROAD, MORWENNA PARK",BIDEFORD,EX39 1EL,0,244547,129651,-4.217845099,51.04461336,0,2022,Other - Memo of Arrangement / User Agreement,Land,Primary school
92802,RACKENFORD CHURCH OF ENGLAND PRIMARY SCHOOL-HARD PLAY AREA, , ,TIVERTON,EX16 8DU,10091209152,285020,118294,-3.637117393,50.95204831,0,734,Other - Memo of Arrangement / User Agreement,Land,Primary school
93003,SWIMBRIDGE CHURCH OF ENGLAND PRIMARY SCHOOL-PLAYING FIELD, ,BARNSTAPLE HILL,BARNSTAPLE,EX32 OPJ,10090335497,261745,130059,-3.972802739,51.05267783,0,3446,Leashold Asset,Land,Primary school
93502,ST JOHN THE BAPTIST ROMAN CATHOLIC PRIMARY SCHOOL DARTMOUTH-ELECTRICITY SUB STATION SITE, ,MILTON LANE,DARTMOUTH,TQ6  9HW,10024665579,286415,50901,-3.596590077,50.34644319,0,1720,Academy Lease(Out),Land,Primary school
93601,HARBERTONFORD C OF E PRIMARY SCHOOL, ,OLD ROAD,TOTNES,TQ9  7TA,10008909621,278523,56377,-3.709240258,50.39409825,968.3,9301,Academy Lease(Out),Land and Buildings,Primary school
93802,LANDSCOVE C OF E PRIMARY SCHOOL-PLAYING FIELD, ,LANDSCOVE,NEWTON ABBOT,TQ13 7LY,0,277474,66293,-3.727235145,50.48302595,0,4989,Academy Lease(Out),Land,Primary school
93901,MARLDON C OF E PRIMARY SCHOOL, ,MARLDON CROSS HILL,PAIGNTON,TQ3  1PD,1.00041E+11,286530,63150,-3.59867539,50.45659251,1267,7916,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
94002,ALL SAINTS CHURCH OF ENGLAND PRIMARY SCHOOL (MARSH)-OSBORNE PARK MUGA SITE, ,OSBORNE STREET,NEWTON ABBOT,TQ12 2DJ,0,286703,71530,-3.598780525,50.53196684,0,731,Academy Lease(Out),Land,Primary school
94301,THURLESTONE ALL SAINTS CHURCH OF ENGLAND PRIMARY SCHOOL, , ,KINGSBRIDGE,TQ7  3NB,10008913695,267795,43144,-3.855467002,50.27282401,847,5224,Academy Lease(Out),Land and Buildings,Primary school
95401,ST ANDREWS CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,YELVERTON,PL20 7NA,2.00002E+11,248876,68349,-4.130940761,50.49482725,1342.3,11864,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
95501,MEAVY CHURCH OF ENGLAND PRIMARY SCHOOL, , ,YELVERTON,PL20 6PJ,10001327064,254394,67123,-4.05271003,50.4852055,608.1,6241,Academy Lease(Out),Land and Buildings,Primary school
95701,ST PETERS CHURCH OF ENGLAND VA JUNIOR SCHOOL TAVISTOCK, ,SCHOOL CLOSE,TAVISTOCK,PL19 9HW,2.00002E+11,248689,74358,-4.136013126,50.54878646,1207.1,17563,Academy Lease(Out),Land and Buildings,Primary school
96801,THE CHESTNUT CENTRE, ,MAGNOLIA AVENUE,EXETER,EX2  6DJ,1.00041E+11,294184,91436,-3.49893245,50.71233891,977,3059,Mixed Tenure Asset,Land and Buildings,Childrens Centre
97001,AXE VALLEY ACADEMY, ,CHARD STREET,AXMINSTER,EX13 5EA,1.00041E+11,330024,98559,-2.992697975,50.78181261,8071.3,60110,Academy Lease(Out),Land and Buildings,Secondary school
97301,QUEEN ELIZABETHS COMMUNITY TECHNOLOGY COLLEGE-LOWER SCHOOL, ,WESTERN ROAD,CREDITON,EX17 3LU,1.00041E+11,282935,100031,-3.660944536,50.78744994,5382,52471,Academy Lease(Out),Land and Buildings,Secondary school
97302,QUEEN ELIZABETHS COMMUNITY TECHNOLOGY COLLEGE-UPPER SCHOOL, ,WESTERN ROAD,CREDITON,EX17 3LU,1.00041E+11,282566,100547,-3.666342581,50.79201403,13273,43429,Academy Lease(Out),Land and Buildings,Secondary school
97304,QUEEN ELIZABETHS COMMUNITY TECHNOLOGY COLLEGE-FORCHES FIELDS, ,WESTERN ROAD,CREDITON,EX17 3LU,1.00041E+11,283410,100833,-3.654462689,50.79475554,0,31655,Academy Lease(Out),Land,Secondary school
97305,QUEEN ELIZABETHS COMMUNITY TECHNOLOGY COLLEGE-ALEXANDRA ROAD PLAYING FIELDS, ,WESTERN ROAD,CREDITON,EX17 3LU,1.00041E+11,282916,100829,-3.661468348,50.79461997,0,11173,Academy Lease(Out),Land,Secondary school
97401,HONITON COMMUNITY COLLEGE, ,SCHOOL LANE,HONITON,EX14 1QT,1.00041E+11,316228,100972,-3.18892075,50.80168,8592,35725,Academy Lease(Out),Land and Buildings,Secondary school
97501,THE KINGS SCHOOL-EAST SITE, ,BARRACK ROAD,OTTERY ST MARY,EX11 1RA,1.00041E+11,308906,95327,-3.29141126,50.7498188,8058.9,23811,Academy Lease(Out),Land and Buildings,Secondary school
97502,THE KINGS SCHOOL-WEST SITE (THORNE FARM), ,BARRACK ROAD,OTTERY ST MARY,EX11 1RA,1.00041E+11,308763,95332,-3.293439214,50.74984129,0,21379,Academy Lease(Out),Land and Buildings,Secondary school
97503,THE KINGS SCHOOL-PLAYING FIELD, ,BARRACK ROAD,OTTERY ST MARY,EX11 1RA,10023004613,308827,94912,-3.292428157,50.74607497,0,27627,Academy Lease(Out),Land,Secondary school
97602,UFFCULME SCHOOL-DETACHED PLAYING FIELD, ,CHAPEL HILL,CULLOMPTON,EX15 3AG,0,306325,113104,-3.33253445,50.90924297,0,18112,Academy Lease(Out),Land,Secondary school - Foundation
97801,CLYST VALE COMMUNITY COLLEGE, ,STATION ROAD,EXETER,EX5  3AJ,1.00041E+11,298478,96034,-3.439393516,50.75444486,10525.8,78385,Academy Lease(Out),Land and Buildings,Secondary school
97903,CULLOMPTON COMMUNITY COLLEGE-CULM VALLEY SPORTS CENTRE, ,MEADOW LANE,CULLOMPTON,EX15 1LL,1.00041E+11,302193,106711,-3.389583438,50.8510792,0,1482,Other - Memo of Arrangement / User Agreement,Land and Buildings,Secondary school
98001,SIDMOUTH COLLEGE, ,PRIMLEY ROAD,SIDMOUTH,EX10 9LG,10000274329,313108,89354,-3.230448289,50.69675619,7169.9,54115,Freehold Asset,Land and Buildings,Secondary school
98101,EXMOUTH COMMUNITY COLLEGE-LOWER SCHOOL (GREEN CLOSE), ,GIPSY LANE,EXMOUTH,EX8  3AF,1.00041E+11,300942,81709,-3.400628786,50.62607384,10952.9,35018,Academy Lease(Out),Land and Buildings,Secondary school
98102,EXMOUTH COMMUNITY COLLEGE-UPPER SCHOOL (GYPSY LANE), ,GIPSY LANE,EXMOUTH,EX8  3AF,1.00041E+11,300619,81813,-3.405222254,50.62695394,9821,49601,Academy Lease(Out),Land and Buildings,Secondary school
98801,WILCOMBE PRIMARY SCHOOL, ,LAZENBY ROAD,TIVERTON,EX16 4AL,2.00004E+11,296790,112404,-3.467927236,50.90132316,1749.8,15335,Academy Lease(Out),Land and Buildings,Primary school
99001,BRAUNTON ACADEMY-MAIN SCHOOL SITE, ,BARTON LANE,BRAUNTON,EX33 2BP,1.00041E+11,249114,135929,-4.155358323,51.10225038,6790.3,14274,Academy Lease(Out),Land and Buildings,Secondary school
99002,BRAUNTON ACADEMY-UPPER PLAYING FIELD WRAFTON ROAD, ,BARTON LANE,BRAUNTON,EX33 2BP,0,249151,136162,-4.154927588,51.10435404,0,21692,Academy Lease(Out),Land,Secondary school
99003,BRAUNTON ACADEMY-LOWER PLAYING FIELD TWEEDIES, ,BARTON LANE,BRAUNTON,EX33 2BP,0,249266,135866,-4.153162382,51.10172421,0,12736,Academy Lease(Out),Land,Secondary school
99004,BRAUNTON ACADEMY-UPPER TENNIS COURTS WRAFTON ROAD, ,BARTON LANE,BRAUNTON,EX33 2BP,10024658264,249145,136042,-4.15496307,51.10327405,0,1959,Academy Lease(Out),Land,Secondary school
99005,BRAUNTON ACADEMY-ATHLETIC TRACK, ,BARTON LANE,BRAUNTON,EX33 2BP,10012113089,249417,135949,-4.15104168,51.1025098,0,22089,Academy Lease(Out),Land,Secondary school
99101,CHULMLEIGH COMMUNITY COLLEGE -MAIN SCHOOL SITE, ,THREE CROSSWAYS,CHULMLEIGH,EX18 7AA,10000488698,268655,114674,-3.868697579,50.91601205,5108,13824,Academy Lease(Out),Land and Buildings,Secondary school
99102,CHULMLEIGH COMMUNITY COLLEGE -FOURWAYS FIELD & TENNIS COURTS (BACK LANE), ,THREE CROSSWAYS,CHULMLEIGH,EX18 7AA,10025047065,268564,114823,-3.870045231,50.91733063,0,23084,Academy Lease(Out),Land,Secondary school
99103,CHULMLEIGH COMMUNITY COLLEGE -ADJACENT ATHLETIC PLAYING FIELD, ,THREE CROSSWAYS,CHULMLEIGH,EX18 7AA,10012112231,268809,114768,-3.866541615,50.91689202,1872.1,14565,Academy Lease(Out),Land and Buildings,Secondary school
99104,CHULMLEIGH COMMUNITY COLLEGE -LANGLEY LANE GROUNDS, ,THREE CROSSWAYS,CHULMLEIGH,EX18 7AA,10012112229,269014,114523,-3.863538609,50.91473638,0,19896,Academy Lease(Out),Land,Secondary school
99201,GREAT TORRINGTON COMMUNITY SCHOOL SPORTS COLLEGE-MAIN SCHOOL SITE, ,CALVESFORD ROAD,TORRINGTON,EX38 7DJ,1.00041E+11,250324,119415,-4.131266619,50.95415654,8181,62642,Academy Lease(Out),Land and Buildings,Secondary school - Foundation
99202,GREAT TORRINGTON COMMUNITY SCHOOL SPORTS COLLEGE-HATCHMOOR ROAD PLAYING FIELD, ,CALVESFORD ROAD,TORRINGTON,EX38 7DJ,10013841907,250957,119515,-4.122300783,50.95521933,0,13115,Academy Lease(Out),Land,Secondary school - Foundation
99501,THE ILFRACOMBE CHURCH OF ENGLAND ACADEMY-MAIN SITE, ,WORTH ROAD,ILFRACOMBE,EX34 9JB,1.00041E+11,252323,146882,-4.114047308,51.20151994,11237.1,50853,Academy Lease(Out),Land and Buildings,Secondary school
99502,THE ILFRACOMBE CHURCH OF ENGLAND ACADEMY -KILLICLEAVE PLAYING FIELDS, ,WORTH ROAD,ILFRACOMBE,EX34 9JB,10090336050,252671,146654,-4.108975586,51.1995608,147.2,26732,Academy Lease(Out),Land and Buildings,Secondary school
99701,PILTON COMMUNITY COLLEGE, ,CHADDIFORD LANE,BARNSTAPLE,EX31 1RB,1.00041E+11,255242,134021,-4.067119128,51.08668304,11401.8,95477,Academy Lease(Out),Land and Buildings,Secondary school
99903,DARTMOUTH SWIMMING POOL, ,MILTON LANE,DARTMOUTH,TQ6  9HW,0,286593,50891,-3.594086066,50.3463876,0,1597,Freehold Asset Leased(Out),Land,Secondary school
101401,TEIGNMOUTH COMMUNITY COLLEGE-MAIN SCHOOL AND WEST LAWN SITE, ,EXETER ROAD,TEIGNMOUTH,TQ14 9HZ,1.00041E+11,293817,73475,-3.498984073,50.55078903,11319,90612,Academy Lease(Out),Land and Buildings,Secondary school
101402,TEIGNMOUTH COMMUNITY COLLEGE-RESERVOIR SPORTS FIELD SITE, ,EXETER ROAD,TEIGNMOUTH,TQ14 9HZ,10032986787,293703,74583,-3.500909202,50.5607302,0,40809,Academy Lease(Out),Land,Secondary school
104701,IVYBRIDGE COMMUNITY COLLEGE-MAIN SCHOOL SITE, ,HARFORD ROAD,IVYBRIDGE,PL21 0JA,1.00041E+11,263926,56561,-3.914578398,50.39255415,20981.4,75381,Academy Lease(Out),Land and Buildings,Secondary school
104702,IVYBRIDGE COMMUNITY COLLEGE-COACH PARK, ,HARFORD ROAD,IVYBRIDGE,PL21 0JA,0,264072,56371,-3.912456645,50.39087998,0,2541,Academy Lease(Out),Land,Secondary school
104703,IVYBRIDGE COMMUNITY COLLEGE-RUTT PLAYING FIELD, ,HARFORD ROAD,IVYBRIDGE,PL21 0JA,10023928621,264935,56294,-3.900294001,50.39038674,0,19642,Academy Lease(Out),Land,Secondary school
104704,IVYBRIDGE COMMUNITY COLLEGE-GREENDOWN FARM CAMPING FIELD, ,HARFORD ROAD,IVYBRIDGE,PL21 0JA,0,270413,66240,-3.826702526,50.48103033,0,15778,Freehold Asset Leased(Out),Land,Secondary school
104901,LAND REMAINING ADJACENT TO FORMER RINGSWELL OFFICES, ,RINGSWELL AVENUE,EXETER,EX1  3EG,10023118596,295205,92607,-3.484807407,50.72305202,0,10334,Freehold Asset,Land,Surplus property / land
113401,OFFICE AT SIDMOUTH POLICE STATION, ,TEMPLE STREET,SIDMOUTH,EX10 9BA,1.00041E+11,312700,88200,-3.235951682,50.6863187,0,0,Licenced(In),Building Only,Offices
114801,AXMINSTER LIBRARY, ,SOUTH STREET,AXMINSTER,EX13 5AD,1.00041E+11,329803,98491,-2.995819646,50.78117442,109,274,Freehold Asset Leased(Out),Land and Buildings,Library
114901,BOVEY TRACEY LIBRARY, ,ABBEY ROAD,BOVEY TRACEY,TQ13 9HZ,1.00041E+11,281475,78492,-3.674739642,50.59351991,93,417,Freehold Asset Leased(Out),Land and Buildings,Library
115001,KINGSBRIDGE LIBRARY, ,ILBERT ROAD,KINGSBRIDGE,TQ7  1EB,1.00041E+11,273457,44029,-3.776339701,50.28202127,266,325,Leasehold Asset Leased(Out),Land and Buildings,Library
115401,LAND TO THE REAR OF WILLOW HOUSE MALBOROUGH, ,SALCOMBE ROAD,KINGSBRIDGE,TQ7  3BX,0,271124,39734,-3.807609499,50.24290457,0,443,Freehold Asset,Land,Held for future development
116301,OKEHAMPTON LIBRARY, ,NORTH STREET,OKEHAMPTON,EX20 1AR,1.00041E+11,258897,95286,-3.999978321,50.73944822,307,267,Freehold Asset Leased(Out),Land and Buildings,Library
116401,RYDON QUARRY SALT DEPOT, ,RYDON ROAD,NEWTON ABBOT,TQ12 3QG,1.00041E+11,287441,73959,-3.589104479,50.55394732,576,30087,Freehold Asset,Land and Buildings,Highways and bridges depot
119201,COUNTY HALL, ,TOPSHAM ROAD,EXETER,EX2  4QD,10013041499,292938,91672,-3.516644539,50.71423247,23467.7,90072,Freehold Asset,Land and Buildings,Offices
119301,LAND AT KNOWSTONE, , ,SOUTH MOLTON,EX36 4RY,0,283277,121772,-3.663039964,50.98296349,0,77155,Freehold Asset Leased(Out),Land,Small holding - bare land
119501,LAND REMAINING AT LITTLE BICKINGTON FARM, , ,UMBERLEIGH,EX37 9AY,10023351106,260065,120220,-3.992965013,50.96383983,0,33740,Freehold Asset Leased(Out),Land,Held for an agreed Community use
119601,NUNFORD FARM, ,KINGSDOWN HILL,COLYTON,EX24 6EZ,10000277074,325858,94244,-3.050918064,50.74249371,0,287564,Freehold Asset Leased(Out),Land and Buildings,Small holding - Residential
119701,PERRITON BARTON, , ,EXETER,EX5  2QG,2.00002E+11,305187,98028,-3.344815201,50.77350828,0,320498,Freehold Asset Leased(Out),Land and Buildings,Small holding - Residential
120601,TAVISTOCK DISTRICT SOCIAL SERVICES OFFICES, ,WHITCHURCH ROAD,TAVISTOCK,PL19 9AS,10001331922,248189,74173,-4.142990829,50.5469941,980.6,1783,Freehold Asset,Land and Buildings,Offices
123201,EXMOUTH BRANCH LIBRARY, ,EXETER ROAD,EXMOUTH,EX8  1PS,10000269428,300288,81184,-3.409731868,50.62124199,522,1442,Freehold Asset Leased(Out),Land and Buildings,Library
123701,TOPSHAM LIBRARY, , ,EXETER,EX3  0DX,1.00041E+11,296402,88390,-3.466669968,50.6853526,136,999,Licenced(In),Land and Buildings,Library
123901,FORMER EAST HILL FARM, , ,SOUTH MOLTON,EX36 4DZ,10012095746,282409,122902,-3.675767195,50.9929449,0,99914,Freehold Asset,Land and Buildings,Surplus 5 years
125501,CORDWENTS FARM-MAIN FARM SITE, ,CROWN HILL,TIVERTON,EX16 7AY,0,300090,112816,-3.421120719,50.90560791,0,188823,Freehold Asset Leased(Out),Land and Buildings,Small holding land and barns
125502,CORDWENTS FARM-GARDEN LET, ,CROWN HILL,TIVERTON,EX16 7AY,0,300411,112735,-3.416534202,50.90493514,0,1713,Freehold Asset Leased(Out),Land,Small holding - bare land
125503,CORDWENTS FARM-TWO PLOTS OF LAND LET FOR GARDEN USE, ,CROWN HILL,TIVERTON,EX16 7AY,0,300361,112702,-3.417236149,50.90462982,0,79,Freehold Asset Leased(Out),Land,Small holding - bare land
125504,CORDWENTS FARM-LOWER TOWN PLAYING FIELD, ,CROWN HILL,TIVERTON,EX16 7AY,10032910177,300416,112798,-3.416480297,50.90550241,0,6993,Freehold Asset Leased(Out),Land,Small holding - bare land
125701,HOLLIS FARM - 1, , ,CULLOMPTON,EX15 2HQ,0,308174,108102,-3.304982336,50.8645666,0,268373,Freehold Asset Leased(Out),Land,Small holding - bare land
125901,LOWER CHITTERLEY FARM - 2-MAIN FARM SITE, , ,EXETER,EX5  4BP,10002162991,294136,104293,-3.50331318,50.82792155,0,333079,Freehold Asset Leased(Out),Land and Buildings,Small holding - Residential
125902,LOWER CHITTERLEY FARM - 2-LOWER DORWEEKE SITE, , ,EXETER,EX5  4BP,0,295132,106124,-3.489698776,50.84456446,0,279965,Freehold Asset Leased(Out),Land,Small holding - bare land
126201,WATERFORD FARM, , ,AXMINSTER,EX13 7AN,1.0004E+11,326359,94997,-3.043968535,50.74932859,0,264063,Freehold Asset Leased(Out),Land and Buildings,Small holding - Residential
126601,SIDMOUTH LIBRARY, , ,SIDMOUTH,EX10 8LA,1.00041E+11,312599,87565,-3.237231062,50.68059382,389.6,901,Freehold Asset Leased(Out),Land and Buildings,Library
166901,DARTMOOR TRAINING CENTRE, ,TWO BRIDGES,YELVERTON,PL20 6SA,0,262696,73899,-3.938237812,50.54811872,533,10102,Leasehold Asset Leased(Out),Land and Buildings,Outdoor Education Centre
171201,CREDITON FORDTON SALT DEPOT, ,FORDTON TRADING ESTATE,CREDITON,EX17 3BZ,1.00041E+11,283951,99408,-3.646338929,50.78205355,681,3749,Freehold Asset,Land and Buildings,Highways and bridges depot
180001,BICKINGTON REDUNDANT LANDFILL SITE, ,OLD BIDEFORD ROAD,BARNSTAPLE,EX31 2ND,0,252619,131868,-4.103670346,51.0666658,0,103130,Freehold Asset,Land,Waste disposal facility
180201,DEEP MOOR TIP, ,HIGH BULLEN,TORRINGTON,EX38 7LB,2.00002E+11,252979,120803,-4.09404968,50.96731448,0,0,Other - Memo of Arrangement / User Agreement,Land,Waste disposal facility
